GeneID,Base mean,log2(FC),StdErr,Wald-Stats,PVal,AdjP,% WT
Zfp518b,193.6581945,-3.776827687,0.182218085,-20.72696396,1.98E-95,3.26E-91,
Rassf5,184.1921523,3.51077004,0.180499813,19.45026964,2.90E-84,2.39E-80,
Kpna2,230.2351041,3.364311228,0.18410875,18.27349996,1.35E-74,7.39E-71,
Alb,83.89631468,2.468691786,0.189099764,13.0549702,5.95E-39,2.45E-35,
Srp68,224.0701774,2.32380856,0.189052888,12.29184373,1.00E-34,3.30E-31,
RP23-103O7.2,56.10663213,-1.827291494,0.187715005,-9.734392278,2.15E-22,5.91E-19,
Mup7,57.49414346,1.714914583,0.188124345,9.11585677,7.81E-20,1.84E-16,
RP24-346O11.2,62.84337095,1.58863207,0.187557034,8.470127928,2.45E-17,5.05E-14,
Mup19,50.61641651,1.504827742,0.18290887,8.22719936,1.92E-16,3.51E-13,
Ndufv1,936.9585178,1.224086915,0.163191116,7.500940891,6.34E-14,1.04E-10,
Cebpa,36.33671083,1.346013445,0.180242943,7.467773323,8.16E-14,1.22E-10,
RP24-378G4.3,2014.782593,-0.730062016,0.102105941,-7.150044463,8.67E-13,1.19E-09,
Pitpnm2,1579.389095,-0.893326111,0.135274498,-6.603802796,4.01E-11,5.08E-08,
Lig3,92.21788653,-1.241858948,0.188931536,-6.573063304,4.93E-11,5.81E-08,
Sorl1,2916.618004,-0.672641786,0.104406985,-6.442497969,1.18E-10,1.29E-07,
RP23-214L4.1,56.35280423,1.20288632,0.188406551,6.384524911,1.72E-10,1.77E-07,
Agpat1,1022.090861,1.013878135,0.159766302,6.346007416,2.21E-10,2.14E-07,
Washc2,69.13876086,-1.165177913,0.188856291,-6.169653688,6.84E-10,6.27E-07,
Dusp26,1463.195318,0.803399891,0.131853407,6.093129546,1.11E-09,9.61E-07,
Atp6v0a1,3226.022409,0.846147965,0.139219275,6.077807589,1.22E-09,1.00E-06,
Gabarap,688.391374,0.645678885,0.106432774,6.066541923,1.31E-09,1.03E-06,
Atg9a,862.3917886,-0.663248715,0.110580506,-5.997880972,2.00E-09,1.50E-06,
Ptprf,232.4049468,-1.099459312,0.186602119,-5.891998008,3.82E-09,2.74E-06,
Klhl25,215.6835716,0.874215424,0.15110414,5.785516015,7.23E-09,4.97E-06,
Cyfip1,159.0207337,-1.085855788,0.188742496,-5.753107078,8.76E-09,5.78E-06,
Fxyd6,5288.076181,0.609402228,0.109950278,5.542525577,2.98E-08,1.89E-05,
Serpina3k,22.1127357,0.938006714,0.17056371,5.499450709,3.81E-08,2.33E-05,
Prkar1b,1467.572328,0.927300402,0.169445248,5.472566591,4.44E-08,2.61E-05,
Slc30a3,20.21657519,0.902441088,0.165470956,5.453773331,4.93E-08,2.71E-05,
Tfrc,4230.394539,-0.641368097,0.117587817,-5.454375415,4.91E-08,2.71E-05,
Mup11,18.14319541,0.886843609,0.165041721,5.373451037,7.72E-08,4.11E-05,
Pcdhgc3,611.3782715,-0.687036058,0.128719518,-5.337466038,9.43E-08,4.73E-05,
Rnf26,784.8195227,-0.82542704,0.154666128,-5.336831342,9.46E-08,4.73E-05,
Adam8,106.8204584,-0.979456125,0.184822932,-5.299429646,1.16E-07,5.63E-05,
Mink1,2426.630768,0.793540255,0.149997852,5.290344117,1.22E-07,5.75E-05,
RP23-17K9.20,17.91729981,0.865334435,0.163892402,5.279893532,1.29E-07,5.76E-05,
Vrk2,22.72656051,0.893828009,0.169233251,5.281633517,1.28E-07,5.76E-05,
Gm26649,636.1225069,-0.948661222,0.180028286,-5.269512036,1.37E-07,5.94E-05,
Fchsd1,150.6444162,0.917850802,0.174878507,5.248505485,1.53E-07,6.45E-05,
Smtn,651.1032641,0.944483672,0.180083521,5.244697927,1.57E-07,6.45E-05,
Gas2l1,1987.009937,0.466261201,0.089907948,5.185984225,2.15E-07,8.64E-05,
Isl2,1251.565413,0.696887516,0.135269323,5.151851892,2.58E-07,0.000101255,
Mllt6,431.1993115,-0.865969792,0.169489882,-5.109271307,3.23E-07,0.000124007,
Dpysl5,1896.149029,-0.807535326,0.161963714,-4.985902746,6.17E-07,0.000231106,
Ndst1,745.7597818,-0.733811103,0.14830084,-4.94812507,7.49E-07,0.00027455,
Rab3b,1019.741918,0.54922083,0.11263198,4.876242335,1.08E-06,0.00038756,
Emid1,888.6666083,0.832915846,0.171553522,4.855136954,1.20E-06,0.000418457,
Mroh1,912.7901904,0.476542252,0.09820244,4.852651834,1.22E-06,0.000418457,
Fam134a,1905.315985,0.632199253,0.132014763,4.788852676,1.68E-06,0.00056442,
S100pbp,241.4829972,-0.900112155,0.188393325,-4.77783465,1.77E-06,0.000584312,
Nudt3,539.5036644,0.858027605,0.180487076,4.753955934,1.99E-06,0.000631985,
Psmc3ip,27.19220453,0.867990111,0.182870081,4.746485085,2.07E-06,0.000631985,
Rprd1b,293.5057094,0.6731714,0.141553048,4.755612175,1.98E-06,0.000631985,
U2af1l4,389.8499617,0.6063737,0.127750351,4.74655211,2.07E-06,0.000631985,
Gstm1,213.2157583,0.775698936,0.164746259,4.708446425,2.50E-06,0.000748291,
Sh3yl1,58.57975747,0.875643254,0.187834524,4.66178013,3.13E-06,0.000922992,
RP23-354J5.3,20.99371441,-0.700756787,0.150647281,-4.651639124,3.29E-06,0.000952564,
Htr3a,2262.311033,-0.49290274,0.106342799,-4.635036375,3.57E-06,0.001014509,
Ccl25,144.677221,-0.776007816,0.169358224,-4.582049801,4.60E-06,0.001286735,
Ankrd13b,3275.613789,0.462392132,0.100994848,4.578373464,4.69E-06,0.001287728,
Gm26776,18.22248221,0.699739681,0.153263762,4.565591201,4.98E-06,0.001346309,
Vash1,668.0686386,-0.7218397,0.159158589,-4.535348694,5.75E-06,0.001529352,
Ckmt1,1176.724694,0.554213373,0.122584067,4.52108814,6.15E-06,0.001610133,
Ech1,418.9156397,0.743644723,0.164730954,4.514298658,6.35E-06,0.001611427,
Qdpr,233.0297037,0.85538384,0.189379595,4.51676877,6.28E-06,0.001611427,
Hoxd10,167.4014383,-0.834751529,0.18513847,-4.508795655,6.52E-06,0.001628731,
Mief1,396.6590858,0.68219736,0.151782006,4.494586525,6.97E-06,0.001715374,
Chil3,103.6325537,-0.806800679,0.180462375,-4.470741765,7.79E-06,0.001890028,
Srcap,699.2190138,-0.679206049,0.152372393,-4.457540073,8.29E-06,0.001981082,
Acbd5,1081.505032,-0.659317953,0.148622662,-4.436187204,9.16E-06,0.002156777,
Scgb1a1,32.12709444,-0.683546193,0.15676223,-4.360401044,1.30E-05,0.003014849,
mt-Rnr1,11257.29671,0.373126254,0.085887996,4.344335317,1.40E-05,0.003144024,
Serpina1c,14.37349167,0.654171363,0.150532794,4.345706644,1.39E-05,0.003144024,
Stoml2,394.0910004,0.641301829,0.147692879,4.342130992,1.41E-05,0.003144024,
Stk3,217.960599,0.713523887,0.165012343,4.324063721,1.53E-05,0.003367532,
Hsph1,1221.209849,-0.643548499,0.14965848,-4.300113819,1.71E-05,0.003678812,
Sst,1274.255675,0.390336551,0.090803394,4.298700007,1.72E-05,0.003678812,
Pink1,1876.72969,0.809332803,0.188399301,4.29583761,1.74E-05,0.003678831,
RP24-329C11.12,461.5233111,0.555896509,0.130093255,4.273061735,1.93E-05,0.004024054,
Acaa1a,232.6730918,-0.695656807,0.163453605,-4.255989388,2.08E-05,0.004271573,
Bcl2l14,103.5130955,-0.780976822,0.183580148,-4.254146375,2.10E-05,0.004271573,
Vamp4,1219.39141,-0.446514497,0.105070461,-4.249667267,2.14E-05,0.004304741,
Cmip,1737.115959,-0.475292418,0.111918415,-4.246775793,2.17E-05,0.004308111,
RP23-147I23.2,199.1819048,0.65533736,0.154792451,4.23365194,2.30E-05,0.004513133,
Adi1,84.89775521,-0.799699436,0.189295073,-4.224618338,2.39E-05,0.00453602,
Clptm1,1923.508651,0.3706656,0.087725358,4.225295947,2.39E-05,0.00453602,
Hoxd9,456.9352394,-0.547125219,0.129479764,-4.225565454,2.38E-05,0.00453602,
Dnajc5,39.68956087,-0.78465755,0.186326405,-4.211198897,2.54E-05,0.004759392,
Stk11,1223.049914,0.610558524,0.145314983,4.20162128,2.65E-05,0.004909537,
Ei24,336.3905534,-0.66796301,0.159441264,-4.189398609,2.80E-05,0.005012616,
Noct,739.844952,-0.630062699,0.15023752,-4.193777301,2.74E-05,0.005012616,
Rtn2,863.5684955,0.697417983,0.166398043,4.191263124,2.77E-05,0.005012616,
Dnase2a,1798.7337,0.658934085,0.158629062,4.153930412,3.27E-05,0.005732432,
Leng8,1503.847515,0.535402774,0.12883627,4.155683609,3.24E-05,0.005732432,
Mapk3,470.79273,0.679035071,0.163777086,4.146093257,3.38E-05,0.005869661,
Mup20,16.42426027,0.665220655,0.161392896,4.12174682,3.76E-05,0.006457977,
Copz2,49.79510457,0.730496687,0.177355147,4.118835556,3.81E-05,0.006472675,
RP23-168E14.7,79.1997249,0.777550714,0.188966596,4.114752185,3.88E-05,0.006521098,
Sc5d,72.94023708,-0.658781559,0.160783782,-4.097313485,4.18E-05,0.006961145,
Ahsg,16.11975991,0.64835031,0.158329686,4.094938391,4.22E-05,0.006962564,
Csnk2b,943.305476,0.533383857,0.130415932,4.089867318,4.32E-05,0.00704609,
Acpp,670.6125909,0.580659146,0.142085135,4.08669876,4.38E-05,0.007072942,
Wnt2b,430.5470826,-0.542546714,0.133316047,-4.069627971,4.71E-05,0.00753778,
Cdk9,694.6119263,0.653758164,0.160858983,4.064169443,4.82E-05,0.007578642,
Usp20,4163.382973,0.31748698,0.078124027,4.063883977,4.83E-05,0.007578642,
Tubgcp4,316.6441599,-0.76390324,0.188420532,-4.054246282,5.03E-05,0.007823432,
Abhd12,1922.908675,0.588482908,0.145500494,4.04454235,5.24E-05,0.008040781,
Thy1,72193.18398,-0.354874881,0.087765222,-4.043456764,5.27E-05,0.008040781,
Fgb,15.54048856,0.596111825,0.147783502,4.033683178,5.49E-05,0.008305919,
Kcnt1,782.7153388,-0.652842547,0.162170311,-4.025660074,5.68E-05,0.008516159,
Fam53c,115.1461013,-0.708787333,0.176476709,-4.016322264,5.91E-05,0.008780738,
Cluh,33.79793355,-0.690897475,0.172375576,-4.008093795,6.12E-05,0.009011106,
AC119884.2,1893.791072,0.376878843,0.094224865,3.999781171,6.34E-05,0.009169798,
Tcn2,567.695712,0.559374036,0.139804277,4.001122485,6.30E-05,0.009169798,
Plcb3,7779.42153,-0.417173607,0.104447589,-3.994095137,6.49E-05,0.009310958,
Mup15,16.77870467,0.61671775,0.154699371,3.986556276,6.70E-05,0.009464352,
Plp1,1379.593307,-0.640158641,0.160596525,-3.986130086,6.72E-05,0.009464352,
Bcat2,267.4021694,0.744808419,0.187009295,3.982734758,6.81E-05,0.009519273,
Wbp1l,794.7632284,0.522877071,0.131741742,3.968955202,7.22E-05,0.010002043,
Ebp,92.41729031,0.750586811,0.189259552,3.965912438,7.31E-05,0.010046098,
RP23-313J15.17,29.47465762,-0.714091453,0.180512126,-3.955919585,7.62E-05,0.010388912,
Ubac1,432.4441571,0.639592696,0.162152726,3.944384478,8.00E-05,0.010812507,
Bpnt1,220.3452197,-0.691728797,0.175942984,-3.931550898,8.44E-05,0.011313666,
Abi1,874.3999061,0.528131444,0.134479515,3.927225977,8.59E-05,0.011426083,
RP24-312B12.1,1444.598087,0.328720936,0.083983589,3.914109148,9.07E-05,0.011968782,
Ptprn2,494.7407975,-0.672092753,0.172447408,-3.89737811,9.72E-05,0.012724514,
Adipor2,40.30235153,-0.647827316,0.166521744,-3.890346688,0.000100101,0.012995803,
Pkm,13974.75094,-0.337522941,0.087111795,-3.874595193,0.000106802,0.013757444,
Adipor1,929.572872,-0.501370874,0.129484597,-3.872050312,0.000107924,0.013766451,
Npdc1,1150.731243,0.34308764,0.088638062,3.870658208,0.000108542,0.013766451,
Enho,2090.284438,0.381015502,0.098512962,3.867668728,0.000109881,0.013829882,
Cnot1,880.1659779,-0.593166931,0.153513167,-3.863948228,0.000111569,0.013902977,
Cttn,634.4247123,-0.634114043,0.164164095,-3.862684123,0.000112148,0.013902977,
Adck2,290.8648759,-0.582300698,0.150908361,-3.858637749,0.000114021,0.014029663,
Rbpms,35.12814453,0.698986184,0.18203707,3.83980133,0.000123134,0.015038755,
Ankrd52,4041.634566,-0.412765001,0.107662695,-3.833872098,0.000126142,0.015181205,
Rcan2,1185.337981,-0.555817005,0.144956907,-3.834360285,0.000125892,0.015181205,
Ankrd13d,364.4883442,-0.57727916,0.15088949,-3.825840751,0.000130327,0.015474528,
Galnt9,556.0473361,0.419745611,0.109821379,3.822075575,0.000132333,0.015474528,
Lnpk,138.8164047,0.723801897,0.189295365,3.82366413,0.000131483,0.015474528,
Pak1,882.7686925,0.417439257,0.109166933,3.82386171,0.000131378,0.015474528,
Rpgr,103.3755172,0.694546839,0.182412741,3.80755662,0.000140347,0.016296021,
Bid,203.772931,0.592581035,0.155962793,3.799502577,0.000144987,0.016658613,
Cd163,51.79838717,-0.718463808,0.189222403,-3.796927831,0.0001465,0.016658613,
Clip3,314.5221752,-0.615867017,0.162144453,-3.798261411,0.000145715,0.016658613,
Mknk2,1088.350173,-0.439749982,0.116205754,-3.784235877,0.000154182,0.017411954,
Psmf1,470.7772642,0.58089844,0.153581766,3.78233989,0.000155361,0.0174258,
Trp53,502.6834448,0.666929408,0.176565111,3.777243437,0.000158574,0.01766597,
AC102457.2,235.2015473,0.652877933,0.173190965,3.769699717,0.000163444,0.017915097,
Gm26723,8931.490991,0.39277941,0.104246675,3.767788382,0.0001647,0.017915097,
Gstt1,510.7084346,0.435863363,0.115601239,3.770403896,0.000162984,0.017915097,
Ufd1l,99.31208874,-0.697426221,0.185136202,-3.767098031,0.000165156,0.017915097,
Rnf103,38.94529945,-0.576943815,0.153431954,-3.760258539,0.000169738,0.018172971,
Taf3,103.4187425,0.712326017,0.189400883,3.760943482,0.000169274,0.018172971,
Cabp7,673.2524213,-0.573991369,0.152880941,-3.754499176,0.000173688,0.018475965,
Kif3c,3422.070556,-0.50946946,0.13579643,-3.75171469,0.000175629,0.018562662,
Fabp5,8134.654117,0.28173181,0.075607475,3.726242794,0.000194355,0.02041101,
Lgi4,1196.521528,-0.363968827,0.09786169,-3.719216638,0.000199842,0.020854356,
Cldnd1,160.1106182,-0.674359339,0.181543705,-3.714583976,0.000203538,0.021106535,
Qrich1,223.3258698,-0.610726675,0.164841116,-3.704941396,0.00021144,0.021653518,
Shisa8,132.7802894,0.66655082,0.17988614,3.70540399,0.000211054,0.021653518,
Pcdhga10,45.26718909,-0.700572691,0.189308486,-3.700693543,0.000215011,0.021883343,
RP24-159C12.7,1011.559941,0.400702715,0.108471513,3.694082483,0.000220682,0.02227238,
Zc3hc1,55.67251428,0.697712342,0.188923115,3.693102038,0.000221535,0.02227238,
