GeneID,BaseMean,log2(FC),StdErr,WaldStats,Pval,AdjP
Peg12,0.439911194,0.056212889,0.171147543,0.328446953,0.742573747,NA
Penk,6.573827477,-0.344391993,0.292331593,-1.178086806,NA,NA
Pet2,0,NA,NA,NA,NA,NA
Pfn3,0.482783419,-0.105099305,0.152491379,-0.689214731,0.490688148,NA
Pfpl,0,NA,NA,NA,NA,NA
Pga5,0,NA,NA,NA,NA,NA
Pgk2,0,NA,NA,NA,NA,NA
Pglyrp2,0.223379776,0.034150362,0.123310054,0.276947099,0.781820726,NA
Pglyrp3,0.233753896,0.034150362,0.123310054,0.276947099,0.781820726,NA
Pglyrp4,0.216531418,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Phf11c,1.496907962,0.195076469,0.168095159,1.160512115,0.245840364,NA
Phf8-ps,0,NA,NA,NA,NA,NA
Phgr1,0,NA,NA,NA,NA,NA
Phldb3,0.496057758,0.088860833,0.175443901,0.506491436,0.6125117,NA
Phox2a,11.66104547,0.019385211,0.133556646,0.145145988,NA,NA
Phox2b,7.675148821,0.037060653,0.136102741,0.272299092,NA,NA
Phxr4,0.318729171,0.010150919,0.141432263,0.071772299,0.942783118,NA
Pigr,0.201756108,0.034150362,0.123310054,0.276947099,0.781820726,NA
Pih1d3,0,NA,NA,NA,NA,NA
Pih1h3b,0,NA,NA,NA,NA,NA
Pik3r6,0.346819017,-0.040139509,0.123310054,-0.325516917,0.744789881,NA
Pilra,0.457921181,0.059073351,0.171468661,0.344513982,0.730459782,NA
Pilrb1,0,NA,NA,NA,NA,NA
Pilrb2,0,NA,NA,NA,NA,NA
Pin1rt1,0.714527937,-0.17593217,0.170435215,-1.032252461,0.301953865,NA
Pinc,0,NA,NA,NA,NA,NA
Pinlyp,0.92887005,0.171068889,0.235051468,0.727793326,0.466740111,NA
Pip,0,NA,NA,NA,NA,NA
Pira11,0,NA,NA,NA,NA,NA
Pira2,0,NA,NA,NA,NA,NA
Pira4,0.095244346,0.012924675,0.123310054,0.104814446,0.916523047,NA
Pira6,0,NA,NA,NA,NA,NA
Pira7,0,NA,NA,NA,NA,NA
Pirb,0.534510926,-0.003922384,0.154419304,-0.025400868,0.979735218,NA
Pitpnm2os1,0.52781586,-0.144799724,0.158541217,-0.913325421,0.361071417,NA
Pitx1,0.45395274,-0.070301886,0.128059032,-0.548980302,0.583018968,NA
Pitx2,0,NA,NA,NA,NA,NA
Pitx3,0,NA,NA,NA,NA,NA
Piwil1,0,NA,NA,NA,NA,NA
Pkd2l1,1.186914811,0.441596747,0.236980512,1.86343064,0.062401702,NA
Pkhd1,0,NA,NA,NA,NA,NA
Pkhd1l1,1.13005616,-0.230435693,0.202135776,-1.140004493,0.254284429,NA
Pkn3,0.828180234,-0.273308894,0.196064004,-1.393977929,0.16332427,NA
Pkp1,0.368442685,-0.040139509,0.123310054,-0.325516917,0.744789881,NA
Pkp3,0.431219098,0.082385971,0.123594771,0.666581361,0.505039578,NA
Pla2g10,0.311093304,0.010019097,0.140557941,0.071280902,0.943174195,NA
Pla2g10os,0,NA,NA,NA,NA,NA
Pla2g12b,0.233753896,0.034150362,0.123310054,0.276947099,0.781820726,NA
Pla2g1b,0.116876948,0.012924675,0.123310054,0.104814446,0.916523047,NA
Pla2g2a,0,NA,NA,NA,NA,NA
Pla2g2c,0.308452042,0.00761827,0.123310054,0.061781418,0.950736902,NA
Pla2g2d,0.98651443,0.337108243,0.213441602,1.579393335,0.114245865,NA
Pla2g2e,0.571668501,-0.094822621,0.178708328,-0.5305999,0.595696065,NA
Pla2g2f,0,NA,NA,NA,NA,NA
Pla2g4a,0.988273015,-0.067833069,0.215571903,-0.314665631,0.753015542,NA
Pla2g4d,0,NA,NA,NA,NA,NA
Pla2g5,0.225626968,-0.061365195,0.123310054,-0.49764957,0.618731059,NA
Plaat5,0,NA,NA,NA,NA,NA
Plac1,1.463687872,-0.239664376,0.213456731,-1.122777315,0.261532082,NA
Plac8,0.130287599,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Plac8l1,0,NA,NA,NA,NA,NA
Plac9a,0,NA,NA,NA,NA,NA
Plac9b,0.245799887,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Platr20,1.607129036,0.152108688,0.235312763,0.646410699,0.518013413,NA
Platr21,0.314569592,0.010079356,0.14095844,0.071505868,0.942995154,NA
Platr22,0,NA,NA,NA,NA,NA
Platr26,0,NA,NA,NA,NA,NA
Platr30,0.233753896,0.034150362,0.123310054,0.276947099,0.781820726,NA
Platr4,0,NA,NA,NA,NA,NA
Platr5,0,NA,NA,NA,NA,NA
Platr7,0,NA,NA,NA,NA,NA
Platr8,0.749813985,-0.018340709,0.19019461,-0.096431278,0.923178052,NA
Platr9,0,NA,NA,NA,NA,NA
Plbd1,1.600489694,-0.296189118,0.241636196,-1.225764693,0.220287237,NA
Plcb2,0.116876948,0.012924675,0.123310054,0.104814446,0.916523047,NA
Plcz1,0.397223142,0.109980849,0.148303203,0.741594559,0.458333021,NA
Pld4,1.256378282,0.054379852,0.255537477,0.21280578,0.831478456,NA
Pldi,0.434241459,0.044008259,0.149112674,0.29513426,0.767891319,NA
Plekhd1os,1.533717181,0.550339278,0.255687497,2.152390264,0.03136663,NA
Plekhg6,1.033933685,0.208915333,0.242864999,0.860211782,0.389672311,NA
Plekhs1,0.576257812,0.010206173,0.132889357,0.076802035,0.938781032,NA
Plet1os,0.112813484,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Plg,0.985873707,-0.055828487,0.235849744,-0.236712095,0.812880152,NA
Plin1,0.107972536,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Pln,0.886381828,-0.001637237,0.193801022,-0.008448033,0.993259525,NA
Plscr4,0.905111653,-0.193138228,0.195379445,-0.988528902,0.322893687,NA
Plscr5,0,NA,NA,NA,NA,NA
Plut,0,NA,NA,NA,NA,NA
Plxna4os1,0.412512743,0.111139914,0.149041999,0.745695273,0.455851515,NA
Pm20d1,0.566470868,0.082016395,0.155307878,0.528089084,0.597437507,NA
Pmch,0.298461229,0.00761827,0.123310054,0.061781418,0.950736902,NA
Pmfbp1,0.461852226,0.09139686,0.127927001,0.714445421,0.474951794,NA
Pmis2,0.326268923,0.055376048,0.123310054,0.449079752,0.653374126,NA
Pmp2,0.238155086,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Pnliprp1,0,NA,NA,NA,NA,NA
Pnliprp2,1.360087021,0.089266282,0.240336,0.371422852,0.710322608,NA
Pnma5,0,NA,NA,NA,NA,NA
Pnmt,0.107867488,0.012924675,0.123310054,0.104814446,0.916523047,NA
Pnpla5,1.384880412,0.227781826,0.258163472,0.882316247,0.377605813,NA
Podnl1,0.393168611,0.038064419,0.147617293,0.257858809,0.796515875,NA
Pom121l12,0,NA,NA,NA,NA,NA
Pom121l2,0,NA,NA,NA,NA,NA
Pon1,0,NA,NA,NA,NA,NA
Postn,36.99198591,-0.105026667,0.294302351,-0.356866558,NA,NA
Poteg,0,NA,NA,NA,NA,NA
Pou1f1,0.203120768,0.034150362,0.123310054,0.276947099,0.781820726,NA
Pou2af1,1.452186197,0.381804856,0.222879566,1.713054561,0.086702502,NA
Pou3f1,0.225626968,-0.061365195,0.123310054,-0.49764957,0.618731059,NA
Pou3f2,0.333599504,-0.087897287,0.123310054,-0.712815252,0.475960087,NA
Pou3f3,0.714817999,-0.145160735,0.186022821,-0.78033832,0.435191763,NA
Pou5f1,0,NA,NA,NA,NA,NA
Pou5f1-rs1,0,NA,NA,NA,NA,NA
Pou5f1-rs4,0,NA,NA,NA,NA,NA
Pou5f1-rs5,0,NA,NA,NA,NA,NA
Pou5f1-rs6,0,NA,NA,NA,NA,NA
Pou5f1-rs8,0,NA,NA,NA,NA,NA
Pou5f2,0.637546399,0.041330903,0.200971731,0.205655305,0.837060174,NA
Pou6f2,0,NA,NA,NA,NA,NA
Ppbp,0.115512288,0.012924675,0.123310054,0.104814446,0.916523047,NA
Ppl,1.016873536,0.091310578,0.235174296,0.38826768,0.697817952,NA
Ppp1r14d,0,NA,NA,NA,NA,NA
Ppp1r17,0,NA,NA,NA,NA,NA
Ppp1r1b,1.583230684,0.236715553,0.259116884,0.91354739,0.360954722,NA
Ppp1r2-ps7,0,NA,NA,NA,NA,NA
Ppp1r2-ps9,0,NA,NA,NA,NA,NA
Ppp1r27,0.309623596,0.072509592,0.140266633,0.51694113,0.605197255,NA
Ppp1r36,0.311870787,-0.040139509,0.123310054,-0.325516917,0.744789881,NA
Ppp1r3a,0,NA,NA,NA,NA,NA
Ppp1r3b,0.63093576,0.12979683,0.181799641,0.713955372,0.475254776,NA
Ppp1r3g,0,NA,NA,NA,NA,NA
Ppp1r42,0.69166708,-0.144814741,0.187909936,-0.770660373,0.440908266,NA
Ppy,0,NA,NA,NA,NA,NA
Prame,0,NA,NA,NA,NA,NA
Pramef12,0,NA,NA,NA,NA,NA
Pramef17,0,NA,NA,NA,NA,NA
Pramef20,0,NA,NA,NA,NA,NA
Pramef25,0,NA,NA,NA,NA,NA
Pramef6,0,NA,NA,NA,NA,NA
Pramel1,0,NA,NA,NA,NA,NA
Pramel3,0,NA,NA,NA,NA,NA
Pramel4,0.745451127,-0.136794288,0.188071718,-0.727351725,0.46701052,NA
Pramel5,0.08624382,0.012924675,0.123310054,0.104814446,0.916523047,NA
Pramel6,0,NA,NA,NA,NA,NA
Pramel7,0,NA,NA,NA,NA,NA
Prap1,1.365387007,-0.185442742,0.250736201,-0.739593012,0.459546983,NA
Prb1,0,NA,NA,NA,NA,NA
Prdm1,0.454791553,-0.103585206,0.151451182,-0.683951123,0.49400603,NA
Prdm13,0,NA,NA,NA,NA,NA
Prdm14,0,NA,NA,NA,NA,NA
Prdm6,0,NA,NA,NA,NA,NA
Prdx6b,0.112813484,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Prelp,0.990280544,0.147810166,0.171958376,0.859569448,0.390026423,NA
Prf1,0,NA,NA,NA,NA,NA
Prg2,1.477628254,0.033729664,0.252881627,0.133381237,0.893891884,NA
Prh1,0,NA,NA,NA,NA,NA
Prkag2os1,0.728580349,-0.103503217,0.169514097,-0.610587667,0.541472589,NA
Prkag3,0.215945073,-0.061365195,0.123310054,-0.49764957,0.618731059,NA
Prkcq,0.75739231,-0.081638449,0.189414962,-0.431003167,0.666466068,NA
Prl,0,NA,NA,NA,NA,NA
Prl2a1,0,NA,NA,NA,NA,NA
Prl2b1,0,NA,NA,NA,NA,NA
Prl2c1,0,NA,NA,NA,NA,NA
Prl2c2,0,NA,NA,NA,NA,NA
Prl2c3,0.08624382,0.012924675,0.123310054,0.104814446,0.916523047,NA
Prl2c4,0,NA,NA,NA,NA,NA
Prl2c5,0,NA,NA,NA,NA,NA
Prl3a1,0,NA,NA,NA,NA,NA
Prl3b1,0,NA,NA,NA,NA,NA
Prl3c1,0,NA,NA,NA,NA,NA
Prl3d1,0,NA,NA,NA,NA,NA
Prl3d2,0,NA,NA,NA,NA,NA
Prl3d3,0,NA,NA,NA,NA,NA
Prl4a1,0,NA,NA,NA,NA,NA
Prl5a1,0,NA,NA,NA,NA,NA
Prl6a1,0.130287599,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Prl7a1,0,NA,NA,NA,NA,NA
Prl7a2,0,NA,NA,NA,NA,NA
Prl7b1,0,NA,NA,NA,NA,NA
Prl7c1,0,NA,NA,NA,NA,NA
Prl7d1,0,NA,NA,NA,NA,NA
Prl8a1,0,NA,NA,NA,NA,NA
Prl8a2,0,NA,NA,NA,NA,NA
Prl8a6,0,NA,NA,NA,NA,NA
Prl8a8,0.331247264,0.055376048,0.123310054,0.449079752,0.653374126,NA
Prl8a9,0,NA,NA,NA,NA,NA
Prlh,0,NA,NA,NA,NA,NA
Prlhr,1.346301418,-0.098470028,0.24815285,-0.396811997,0.691506104,NA
Prm2,0,NA,NA,NA,NA,NA
Prm3,0,NA,NA,NA,NA,NA
Prn,0.827278743,-0.067999254,0.167752407,-0.405354862,0.685216685,NA
Prnd,1.338337328,0.379583151,0.244917411,1.549841435,0.121179579,NA
Prodh2,0.890425492,-0.134300876,0.195513297,-0.686914285,0.492136744,NA
Prok1,0.639536715,0.131348943,0.182034041,0.721562527,0.470563485,NA
Prol1,0,NA,NA,NA,NA,NA
Prom2,0.841292823,0.229497796,0.216096638,1.062014653,0.288229033,NA
Prop1,0.225626968,-0.061365195,0.123310054,-0.49764957,0.618731059,NA
Prp2,0,NA,NA,NA,NA,NA
Prpmp5,0,NA,NA,NA,NA,NA
Prps1l1,0,NA,NA,NA,NA,NA
Prr23a1,0.135964403,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Prr23a2,0.215945073,-0.061365195,0.123310054,-0.49764957,0.618731059,NA
Prr23a3,0.116876948,0.012924675,0.123310054,0.104814446,0.916523047,NA
Prr27,0,NA,NA,NA,NA,NA
Prr29,0,NA,NA,NA,NA,NA
Prr30,0,NA,NA,NA,NA,NA
Prr33,0.199057303,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Prr5l,1.150287452,-0.134416245,0.226761262,-0.592765466,0.553338122,NA
Prr9,0,NA,NA,NA,NA,NA
Prrx1,1.508760764,0.092606516,0.233091713,0.397296475,0.691148847,NA
Prss1,0,NA,NA,NA,NA,NA
Prss2,0,NA,NA,NA,NA,NA
Prss21,0,NA,NA,NA,NA,NA
Prss22,0.664087413,0.02228083,0.163387972,0.136367626,0.891530666,NA
Prss27,0.112813484,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Prss28,0,NA,NA,NA,NA,NA
Prss29,0,NA,NA,NA,NA,NA
Prss3,0,NA,NA,NA,NA,NA
Prss30,0.215734976,0.034150362,0.123310054,0.276947099,0.781820726,NA
Prss33,0.506087143,-0.07417801,0.154691797,-0.47952129,0.631567826,NA
Prss34,0,NA,NA,NA,NA,NA
Prss37,0.095244346,0.012924675,0.123310054,0.104814446,0.916523047,NA
Prss38,0,NA,NA,NA,NA,NA
Prss39,0.08624382,0.012924675,0.123310054,0.104814446,0.916523047,NA
Prss40,0.112813484,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Prss42,0.260575197,-0.061365195,0.123310054,-0.49764957,0.618731059,NA
Prss43,0,NA,NA,NA,NA,NA
Prss44,0,NA,NA,NA,NA,NA
Prss45,1.119849249,-0.178644724,0.181805993,-0.982611852,0.325798509,NA
Prss46,0,NA,NA,NA,NA,NA
Prss48,0,NA,NA,NA,NA,NA
Prss50,0,NA,NA,NA,NA,NA
Prss51,0,NA,NA,NA,NA,NA
Prss52,0,NA,NA,NA,NA,NA
Prss55,0,NA,NA,NA,NA,NA
Prss56,0.130287599,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Prss58,0,NA,NA,NA,NA,NA
Prss8,0.870944454,-0.316089757,0.187039701,-1.689960772,0.09103546,NA
Prtg,0,NA,NA,NA,NA,NA
Psapl1,0,NA,NA,NA,NA,NA
Psca,0,NA,NA,NA,NA,NA
Psg-ps1,0,NA,NA,NA,NA,NA
Psg17,0,NA,NA,NA,NA,NA
Psg18,0,NA,NA,NA,NA,NA
Psg19,0.754460588,-0.103985822,0.168155141,-0.618392166,0.536316861,NA
Psg20,0,NA,NA,NA,NA,NA
Psg21,0,NA,NA,NA,NA,NA
Psg22,0,NA,NA,NA,NA,NA
Psg25,0,NA,NA,NA,NA,NA
Psg26,0,NA,NA,NA,NA,NA
Psg27,0,NA,NA,NA,NA,NA
Psg29,0.798965415,0.067139489,0.191853514,0.349951836,0.726374844,NA
Psmb11,0.951866219,0.093510474,0.175163959,0.533845401,0.5934485,NA
Psme2b,1.021175404,-0.173966266,0.204116506,-0.852289062,0.394053675,NA
Psors1c2,0,NA,NA,NA,NA,NA
Ptafr,0.740524592,-0.02345043,0.187492506,-0.125073961,0.900464998,NA
Ptchd3,0,NA,NA,NA,NA,NA
Ptf1a,0,NA,NA,NA,NA,NA
Ptf1aos,0,NA,NA,NA,NA,NA
Ptgdr2,1.497510088,0.372462956,0.271918034,1.369761874,0.170761247,NA
Ptgds,0.575923103,-0.185111028,0.18222001,-1.015865535,0.309693423,NA
Ptger2,0.08624382,0.012924675,0.123310054,0.104814446,0.916523047,NA
Ptgs2os,0,NA,NA,NA,NA,NA
Pth,0,NA,NA,NA,NA,NA
Pth2,1.429415609,-0.196605203,0.231709972,-0.848496945,0.396161273,NA
Pth2r,0,NA,NA,NA,NA,NA
Ptpn20,1.52234614,0.172082483,0.238076229,0.722804135,0.469800226,NA
Ptpn7,1.599500638,0.071671143,0.258323532,0.277447211,0.781436735,NA
Ptprc,0.684279562,0.076189034,0.137383486,0.554571992,0.579187451,NA
Ptprtos,0,NA,NA,NA,NA,NA
Ptx3,0,NA,NA,NA,NA,NA
Ptx4,0.181488166,0.034150362,0.123310054,0.276947099,0.781820726,NA
Pudp,0.212121295,0.034150362,0.123310054,0.276947099,0.781820726,NA
Pxt1,0.931732621,-0.258476794,0.22273093,-1.160489,0.24584977,NA
Pyy,0,NA,NA,NA,NA,NA
Pzp,1.007129031,0.149289153,0.217025719,0.687886919,0.491523995,NA
Qprt,0.521150395,-0.113165046,0.123425637,-0.916868232,0.359211693,NA
Qrfp,0.813779652,0.169365501,0.190155024,0.890670658,0.37310588,NA
Qrfpr,0.532992609,0.002873219,0.155512729,0.01847578,0.985259299,NA
R3hdml,0,NA,NA,NA,NA,NA
Rab11fip4os1,0.69735391,-0.147537104,0.184971577,-0.797620407,0.425090805,NA
Rab11fip4os2,0.107972536,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Rab17,0.540841278,0.094797191,0.17763607,0.533659585,0.593577075,NA
Rab19,0.22078602,-0.061365195,0.123310054,-0.49764957,0.618731059,NA
Rab25,0.225531945,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Rab7b,0.324503955,-0.05399831,0.142075969,-0.380066456,0.703896085,NA
Rac2,0.519055019,0.072032479,0.155630086,0.462844177,0.643476063,NA
Radx,0.677246427,0.050379101,0.201552091,0.249955733,0.802621582,NA
Raet1a,0.624424626,-0.158971951,0.160668141,-0.989442896,0.322446496,NA
Raet1c,0.266252001,-0.061365195,0.123310054,-0.49764957,0.618731059,NA
Rag1,0.529669978,-0.002596896,0.154258297,-0.016834722,0.986568469,NA
Rag2,0.112813484,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Ranbp3l,0.314569592,0.010079356,0.14095844,0.071505868,0.942995154,NA
Rap1gapos,0,NA,NA,NA,NA,NA
Rasal1,0.979495484,-0.028417018,0.214794657,-0.132298532,0.894748168,NA
Rasal3,1.463400185,0.38735831,0.244566166,1.583858948,0.113225821,NA
Rasgrp3,1.119982067,0.079323063,0.220268426,0.360119988,0.718757406,NA
Rassf9,0.346819017,-0.040139509,0.123310054,-0.325516917,0.744789881,NA
Rax,0,NA,NA,NA,NA,NA
Rbakdn,0.695803049,0.131512338,0.141504406,0.929386878,0.352688626,NA
Rbbp8nl,0,NA,NA,NA,NA,NA
Rbm24,0.730149484,0.034580655,0.167088951,0.206959554,0.836041446,NA
Rbm44,0.324503955,-0.05399831,0.142075969,-0.380066456,0.703896085,NA
Rbm46os,0.231024577,0.034150362,0.123310054,0.276947099,0.781820726,NA
Rbm47,0,NA,NA,NA,NA,NA
Rbmxl2,0,NA,NA,NA,NA,NA
Rbmy,0,NA,NA,NA,NA,NA
Rbp3,0,NA,NA,NA,NA,NA
Rbpjl,0,NA,NA,NA,NA,NA
Rcsd1,1.101463475,0.246743967,0.210715273,1.170982827,0.24160568,NA
Rcvrn,0,NA,NA,NA,NA,NA
Rd3,0.837563817,-0.008015141,0.205849691,-0.038936861,0.968940728,NA
Rd3l,0,NA,NA,NA,NA,NA
Rdh16f2,0.130287599,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Rdh19,0.107972536,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Rdh7,0,NA,NA,NA,NA,NA
Rdh8,0.08624382,0.012924675,0.123310054,0.104814446,0.916523047,NA
Rec8,0.08624382,0.012924675,0.123310054,0.104814446,0.916523047,NA
Reg1,0,NA,NA,NA,NA,NA
Reg2,0,NA,NA,NA,NA,NA
Reg3a,0.252841351,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Reg3b,0.194216356,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Reg3d,0,NA,NA,NA,NA,NA
Reg3g,0,NA,NA,NA,NA,NA
Reg4,0.308452042,0.00761827,0.123310054,0.061781418,0.950736902,NA
Rem1,0.225531945,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Rem2,0.761223358,0.081865732,0.206096632,0.397220135,0.691205135,NA
Ren1,0.225626968,-0.061365195,0.123310054,-0.49764957,0.618731059,NA
Ren2,0,NA,NA,NA,NA,NA
Rergl,0.135964403,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Retnla,0,NA,NA,NA,NA,NA
Retnlb,0,NA,NA,NA,NA,NA
Retnlg,0.130287599,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Rfpl4,0.341726432,0.00761827,0.123310054,0.061781418,0.950736902,NA
Rfpl4b,1.211478157,0.197362802,0.228415963,0.864049954,0.387560449,NA
Rftn2,0.970032619,-0.198721474,0.220101424,-0.902863189,0.36659851,NA
Rfx4,0.863423911,-0.143034954,0.194928376,-0.733782103,0.46308155,NA
Rfx6,0,NA,NA,NA,NA,NA
Rgr,0.107867488,0.012924675,0.123310054,0.104814446,0.916523047,NA
Rgs1,0,NA,NA,NA,NA,NA
Rgs13,0.459882011,-0.125697369,0.129744437,-0.968807386,0.332641301,NA
Rgs18,0,NA,NA,NA,NA,NA
Rgs21,0,NA,NA,NA,NA,NA
Rgs22,1.094068481,0.010423647,0.215163485,0.048445242,0.961361403,NA
Rhag,0,NA,NA,NA,NA,NA
Rhbdl2,0,NA,NA,NA,NA,NA
Rhbg,0,NA,NA,NA,NA,NA
Rhcg,0,NA,NA,NA,NA,NA
Rhoh,0,NA,NA,NA,NA,NA
Rhox1,0,NA,NA,NA,NA,NA
Rhox10,0,NA,NA,NA,NA,NA
Rhox11,0,NA,NA,NA,NA,NA
Rhox12,0,NA,NA,NA,NA,NA
Rhox13,0.379901341,-0.088456561,0.123686702,-0.715166295,0.474506293,NA
Rhox2a,0,NA,NA,NA,NA,NA
Rhox2b,0,NA,NA,NA,NA,NA
Rhox2c,0,NA,NA,NA,NA,NA
Rhox2d,0,NA,NA,NA,NA,NA
Rhox2e,0,NA,NA,NA,NA,NA
Rhox2f,0,NA,NA,NA,NA,NA
Rhox2g,0,NA,NA,NA,NA,NA
Rhox2h,0,NA,NA,NA,NA,NA
Rhox3a,0,NA,NA,NA,NA,NA
Rhox3c,0,NA,NA,NA,NA,NA
Rhox3e,0,NA,NA,NA,NA,NA
Rhox3f,0,NA,NA,NA,NA,NA
Rhox3g,0,NA,NA,NA,NA,NA
Rhox3h,0,NA,NA,NA,NA,NA
Rhox4a,0,NA,NA,NA,NA,NA
Rhox4b,0,NA,NA,NA,NA,NA
Rhox4c,0,NA,NA,NA,NA,NA
Rhox4d,0,NA,NA,NA,NA,NA
Rhox4e,0,NA,NA,NA,NA,NA
Rhox4f,0,NA,NA,NA,NA,NA
Rhox4g,0,NA,NA,NA,NA,NA
Rhox6,0,NA,NA,NA,NA,NA
Rhox7a,1.002376746,0.262480384,0.223701716,1.17334989,0.240655523,NA
Rhox9,0,NA,NA,NA,NA,NA
Ribc2,0.684376937,-0.061938321,0.202279252,-0.306202045,0.759450815,NA
Riiad1,1.046719063,-0.200081746,0.220249635,-0.90843168,0.363650195,NA
Ripk3,1.378587884,0.234246367,0.233390904,1.003665368,0.315539935,NA
Ripply3,0.680668032,-0.252376799,0.169705426,-1.487146312,0.136976172,NA
Rlbp1,0.416424578,-0.031366747,0.148398648,-0.211368147,0.83260001,NA
Rln3,1.479156494,-0.046670098,0.244769447,-0.19066962,0.848784442,NA
Rnase1,0,NA,NA,NA,NA,NA
Rnase10,0.181488166,0.034150362,0.123310054,0.276947099,0.781820726,NA
Rnase11,0,NA,NA,NA,NA,NA
Rnase12,0.135964403,-0.034833103,0.123310054,-0.282483888,0.777572499,NA
Rnase13,0,NA,NA,NA,NA,NA
Rnase2a,0,NA,NA,NA,NA,NA
Rnase2b,0,NA,NA,NA,NA,NA
Rnase6,0,NA,NA,NA,NA,NA
Rnase9,0,NA,NA,NA,NA,NA
Rnf133,0,NA,NA,NA,NA,NA
Rnf148,0,NA,NA,NA,NA,NA
Rnf151,0.528046613,0.096509719,0.176453586,0.546941102,0.584419197,NA
Rnf183,0,NA,NA,NA,NA,NA
Rnf186,0,NA,NA,NA,NA,NA
Rnf212,0,NA,NA,NA,NA,NA
Rnf212b,0.116876948,0.012924675,0.123310054,0.104814446,0.916523047,NA
Rnf222,0.220680972,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Rnf224,0.446412988,-0.124146308,0.128982734,-0.962503312,0.33579684,NA
Rnu11,0.172487639,0.034150362,0.123310054,0.276947099,0.781820726,NA
Rnu12,0.510928091,-0.053396034,0.13062476,-0.408774216,0.682705364,NA
Rnu3a,0.298365114,0.071634151,0.139459889,0.51365415,0.607493814,NA
Rnu7,0,NA,NA,NA,NA,NA
Rnu73b,0,NA,NA,NA,NA,NA
Robo3,0.940695406,-0.053068156,0.212351445,-0.249907206,0.802659111,NA
Robo4,0.303302177,0.00761827,0.123310054,0.061781418,0.950736902,NA
Ropn1,0.107867488,0.012924675,0.123310054,0.104814446,0.916523047,NA
Ror1,1.413256783,-0.085405293,0.265520963,-0.321651791,0.747716504,NA
Rorc,0.344975278,0.070600719,0.123394213,0.57215584,0.567216402,NA
Ros1,0.095244346,0.012924675,0.123310054,0.104814446,0.916523047,NA
Rp1,0.797486607,-0.290776935,0.18047375,-1.611186864,0.107139,NA
Rp1l1,0,NA,NA,NA,NA,NA
Rpe65,0,NA,NA,NA,NA,NA
Rpl10l,0,NA,NA,NA,NA,NA
Rpl31-ps12,0.896476649,0.091812117,0.196174103,0.46801344,0.639774978,NA
Rpl32l,0.975075669,0.142120125,0.22117369,0.642572472,0.52050155,NA
Rpl39l,0.229690432,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Rprl1,0,NA,NA,NA,NA,NA
Rprl2,0,NA,NA,NA,NA,NA
Rprl3,0,NA,NA,NA,NA,NA
Rps15a-ps6,0.859445704,0.014005204,0.189992741,0.073714416,0.941237627,NA
Rptn,0,NA,NA,NA,NA,NA
Rptoros,0.633298763,0.052650133,0.19976049,0.263566299,0.79211413,NA
Rrad,1.440324474,-0.054020268,0.263244552,-0.205209443,0.837408492,NA
Rrh,0.364041495,0.00761827,0.123310054,0.061781418,0.950736902,NA
Rs1,0.194216356,-0.013607417,0.123310054,-0.110351235,0.912130825,NA
Rsf1os1,0,NA,NA,NA,NA,NA
Rsf1os2,0.406241535,0.075931678,0.125324245,0.605881796,0.544593248,NA
Rskr,1.174355477,-0.180946137,0.225307962,-0.803105827,0.42191357,NA
Rspo3,0.329344902,-0.05424628,0.142384792,-0.380983663,0.703215371,NA
Rtl3,0,NA,NA,NA,NA,NA
Rtl4,0.95046211,0.254329283,0.220279547,1.154575114,0.248264462,NA
Rubcnl,0.095244346,0.012924675,0.123310054,0.104814446,0.916523047,NA
Rubie,0.107867488,0.012924675,0.123310054,0.104814446,0.916523047,NA
Rufy4,0.223379776,0.034150362,0.123310054,0.276947099,0.781820726,NA
Runx3,0.747613219,-0.353587885,0.196392903,-1.800410704,0.071795812,NA
Rxfp1,0.301978795,0.055376048,0.123310054,0.449079752,0.653374126,NA
Rxfp4,0.539754877,0.154720829,0.158178494,0.978140735,0.328004723,NA
S100a14,1.340604217,0.390435544,0.247598897,1.576887253,0.11482147,NA
